train/critic_loss,time/time_elapsed,train/learning_rate,train/ent_coef,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,time/fps,train/n_updates,time/total_timesteps,rollout/ep_rew_mean
0.2787672281265259,7662,0.0003,0.007019856479018927,596,357.59,0.2708394527435303,-6.874972820281982,26,205052,205153,40.49095698000001
0.02803688310086727,7706,0.0003,0.0070341238752007484,600,356.38,-0.27143803238868713,-6.928274154663086,26,206160,206261,40.152699829999996
0.06830418109893799,7749,0.0003,0.007173225283622742,604,354.11,-0.012912511825561523,-6.592317581176758,26,207404,207505,39.664634729999996
0.11735710501670837,7785,0.0003,0.007491474971175194,608,346.55,-0.0725199282169342,-6.688613414764404,26,208442,208543,38.45562797
0.36319923400878906,7832,0.0003,0.007366448640823364,612,346.31,0.21520966291427612,-6.754702091217041,26,209803,209904,38.26917644
0.1596258580684662,7879,0.0003,0.007499709725379944,616,339.35,0.03558776155114174,-6.799770355224609,26,211195,211296,37.31544168
0.2699781060218811,7928,0.0003,0.006666310131549835,620,340.49,-1.6119537353515625,-6.943800926208496,26,212636,212737,37.469526019999996
0.6377730369567871,7996,0.0003,0.0067133777774870396,624,341.18,0.46881258487701416,-6.630598068237305,26,214293,214394,37.27707715
0.24459806084632874,8030,0.0003,0.006912833079695702,628,340.55,0.045850783586502075,-6.537714958190918,26,215172,215273,37.053373889999996
0.04067889600992203,8080,0.0003,0.0070546409115195274,632,337.59,-0.2442152351140976,-6.848812103271484,26,216467,216568,36.81416484999999
0.20404848456382751,8127,0.0003,0.0071331169456243515,636,333.78,0.5020261406898499,-6.793748378753662,26,217669,217770,36.03944985
0.47995468974113464,8175,0.0003,0.006893221754580736,640,332.17,0.7518430352210999,-6.695121765136719,26,218897,218998,35.91765865
0.29750463366508484,8213,0.0003,0.007102153729647398,644,328.37,-0.5403290390968323,-6.5903472900390625,26,219924,220025,35.38390184
0.13202804327011108,8256,0.0003,0.006931158248335123,648,328.51,1.3987255096435547,-6.586544036865234,26,220978,221079,35.62166259
