rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/total_timesteps
288.17,6959,19,-10.865876197814941,0.013738662004470825,61.67950862000001,-0.9213171005249023,496,0.3516940474510193,137483,0.0003,137584
286.78,7018,19,-10.829729080200195,0.013210641220211983,61.22457591000001,1.6406497955322266,500,0.47002118825912476,138635,0.0003,138736
286.5,7079,19,-10.481587409973145,0.012910568155348301,61.38273188,-0.6615992188453674,504,0.7653648853302002,139843,0.0003,139944
287.61,7133,19,-10.720202445983887,0.013163932599127293,61.60515715,-0.43880119919776917,508,0.2629537582397461,140905,0.0003,141006
285.35,7189,19,-10.60471248626709,0.013605615124106407,61.16696173000001,-0.19496998190879822,512,0.7538138031959534,141999,0.0003,142100
289.34,7267,19,-10.756218910217285,0.01297757402062416,61.76381552000001,-0.6171362996101379,516,0.619797945022583,143549,0.0003,143650
290.52,7326,19,-10.80109977722168,0.012281964533030987,62.227554990000016,0.5675883889198303,520,0.07694534957408905,144695,0.0003,144796
291.42,7395,19,-10.621172904968262,0.013045835308730602,62.11201923000001,-0.3345305621623993,524,0.2226092666387558,146052,0.0003,146153
291.51,7446,19,-10.529683113098145,0.012901916168630123,62.74870026000001,0.1391032338142395,528,0.28800541162490845,147185,0.0003,147286
293.55,7503,19,-10.1842041015625,0.013075374066829681,63.22210801,0.27272510528564453,532,1.076878309249878,148387,0.0003,148488
293.61,7557,19,-10.430157661437988,0.013263022527098656,63.2625461,-0.8047783374786377,536,0.23373767733573914,149601,0.0003,149702
294.1,7609,19,-10.925088882446289,0.013121767900884151,63.38305464000001,-1.397570252418518,540,0.36029326915740967,150686,0.0003,150787
295.68,7673,19,-11.385210990905762,0.0123665826395154,63.70645202000001,0.42775267362594604,544,0.46598753333091736,151988,0.0003,152089
296.35,7725,19,-10.04470157623291,0.012976497411727905,64.28476877,-0.38020992279052734,548,0.223592609167099,153059,0.0003,153160
297.36,7781,19,-10.733351707458496,0.012686545960605145,64.60281004000001,-0.904737114906311,552,1.2766194343566895,154283,0.0003,154384
296.78,7835,19,-9.826251029968262,0.01319221593439579,64.30494044999999,0.7668215036392212,556,0.2962271571159363,155474,0.0003,155575
298.21,7895,19,-10.4539155960083,0.013783571310341358,64.41404046999999,0.0511605441570282,560,0.931267261505127,156697,0.0003,156798
299.37,7951,19,-10.9378023147583,0.013165137730538845,64.72685472,-0.25341957807540894,564,0.5320367217063904,157784,0.0003,157885
296.64,8006,19,-10.901651382446289,0.013001600280404091,64.45055178,0.3426195979118347,568,0.48165321350097656,158856,0.0003,158957
291.83,8055,19,-10.601508140563965,0.013471917249262333,63.37917901,-0.344348669052124,572,0.8870173692703247,159806,0.0003,159907
293.79,8116,19,-10.464219093322754,0.013617168180644512,63.74174087,-0.09273213148117065,576,0.5556700229644775,160981,0.0003,161082
294.59,8168,19,-10.521188735961914,0.013382256031036377,64.00613028,0.5735927820205688,580,0.2509573698043823,162140,0.0003,162241
